@RELATION data

@ATTRIBUTE 50daymovingaverage REAL
@ATTRIBUTE volume REAL
@ATTRIBUTE market/bookratio REAL
@ATTRIBUTE p/e REAL
@ATTRIBUTE debt/equityratio REAL
@ATTRIBUTE freecashflowyield REAL
@ATTRIBUTE class {FALSE,TRUE}

@DATA
1.093924285,143674300,6.248844832,17.62337598,0.619935691,0.013732167,TRUE
1.099349889,102123700,6.297657241,17.76103973,0.619935691,0.013621534,TRUE
1.144533369,253114400,6.583160619,18.5662339,0.619935691,0.013008539,TRUE
1.117365686,243525800,6.449618627,18.18961057,0.619935691,0.013288247,TRUE
1.155893105,316989400,6.704729605,18.90909022,0.619935691,0.012763955,TRUE
1.145445662,223980400,6.678942207,18.83636301,0.619935691,0.012815065,TRUE
1.140256191,237281100,6.677100206,18.83116809,0.619935691,0.012818732,TRUE
1.1368083,421171800,6.689073212,18.86493509,0.619935691,0.012794937,TRUE
1.155504102,286534500,6.833667209,19.27272797,0.619935691,0.012514401,TRUE
1.148892961,200432400,6.830904208,19.26493558,0.619935691,0.012519646,TRUE
1.141327458,245463400,6.824457205,19.24675335,0.619935691,0.012531902,TRUE
1.131647255,176319500,6.80511681,19.19220838,0.619935691,0.012568814,TRUE
1.123350827,177512300,6.794064805,19.16103883,0.619935691,0.012590005,TRUE
1.139236293,205697800,6.931290798,19.54805201,0.619935691,0.01233185,TRUE
1.122630664,198531200,6.875111,19.38961029,0.619935691,0.012436247,TRUE
1.091008029,166278000,6.723149614,18.96103946,0.619935691,0.012727696,TRUE
1.123683816,214748100,6.976418591,19.67532418,0.619935691,0.012249251,TRUE
1.142718327,275737000,7.147720987,20.15844172,0.619935691,0.011945534,TRUE
1.117314349,202593300,7.037203391,19.84675321,0.619935691,0.012139728,TRUE
1.118593257,180902400,7.092462189,20.00259746,0.619935691,0.012041848,TRUE
1.112829774,101453100,7.089699188,19.99480508,0.619935691,0.012046705,TRUE
1.077776691,178159800,6.442831682,16.70982093,0.723257212,0.01396686,TRUE
1.062673036,197677200,6.375701107,16.53571427,0.723257212,0.014112028,TRUE
1.077164947,207270700,6.487585973,16.82589352,0.723257212,0.013871727,TRUE
1.065966523,170970800,6.440249671,16.70312434,0.723257212,0.013972388,TRUE
1.054027847,116739700,6.387750494,16.56696498,0.723257212,0.01408575,TRUE
1.057136047,109555600,6.423036835,16.65848196,0.723257212,0.014009354,TRUE
1.043790859,132897100,6.352463578,16.47544652,0.723257212,0.014162984,TRUE
1.033819735,142963800,6.302545838,16.34598225,0.723257212,0.0142737,TRUE
1.060352459,148213800,6.477257928,16.79910719,0.723257212,0.013893566,TRUE
1.055356284,171049200,6.45660241,16.74553603,0.723257212,0.013937449,TRUE
1.05858729,127173200,6.48930674,16.83035642,0.723257212,0.013868096,TRUE
1.040933943,120231300,6.393774613,16.58258885,0.723257212,0.014072648,TRUE
1.041451201,283476900,6.41443013,16.63616002,0.723257212,0.014027911,TRUE
1.099043282,378244300,6.798280554,17.63169616,0.723257212,0.013245412,TRUE
1.107506401,159853400,6.880903198,17.84598231,0.723257212,0.013088264,TRUE
1.12288308,208126800,7.01086157,18.18303615,0.723257212,0.01284849,TRUE
1.11198612,115803100,6.975574654,18.09151769,0.723257212,0.012912722,TRUE
1.115965916,121303700,7.029795747,18.23214293,0.723257212,0.012814288,TRUE
1.118590445,108189200,7.073688793,18.34598184,0.723257212,0.012735696,TRUE
1.090559402,148741600,6.920492892,17.94866025,0.723257212,0.013014278,TRUE
1.087006454,124979400,6.921353562,17.95089245,0.723257212,0.013012679,TRUE
1.091642503,125368600,6.978156666,18.09821427,0.723257212,0.012908,TRUE
1.062490477,152798100,6.812911952,17.66964346,0.723257212,0.013217309,TRUE
1.056763916,116370800,6.797419883,17.62946397,0.723257212,0.013247069,TRUE
1.044602108,107972200,6.738035343,17.47544706,0.723257212,0.013362399,TRUE
1.06044725,108644200,6.860247681,17.79241115,0.723257212,0.0131272,TRUE
1.067248172,131483100,6.929099597,17.97098219,0.723257212,0.012998305,TRUE
1.088356866,172729200,7.096065651,18.40401739,0.723257212,0.012696,TRUE
1.095368256,230763400,7.172663602,18.60267818,0.723257212,0.012561969,TRUE
1.088109083,93466100,7.153729425,18.5535714,0.723257212,0.012594836,TRUE
1.099613102,112668500,7.259589598,18.8281253,0.723257212,0.012413253,TRUE
1.104194418,147238700,7.315532032,18.97321492,0.723257212,0.012319394,FALSE
1.087890712,163830800,7.233770058,18.76116097,0.723257212,0.012457057,TRUE
1.104419962,173485200,7.368031208,19.10937428,0.723257212,0.012232593,FALSE
1.103720151,116606000,7.3886873,19.16294694,0.723257212,0.012198775,FALSE
1.107712133,142698500,7.442047722,19.30133998,0.723257212,0.012112273,FALSE
1.130373079,155666700,7.625365941,19.77678537,0.723257212,0.011824224,TRUE
1.147472632,167985300,7.772537149,20.1584816,0.723257212,0.011602701,FALSE
1.159101675,129669400,7.886143357,20.45312524,0.723257212,0.011437297,FALSE
1.128256307,268709000,7.706267244,19.98660713,0.723257212,0.011701415,FALSE
1.151658667,259043400,7.901634851,20.49330324,0.723257212,0.011415107,FALSE
1.1463479,289270800,7.90077418,20.49107105,0.723257212,0.011416337,FALSE
1.139930677,217621600,7.888725368,20.45982182,0.723257212,0.011433592,FALSE
1.131012694,198769900,7.859463146,20.38392872,0.723257212,0.011475717,FALSE
1.123493022,177384200,7.84225031,20.33928633,0.723257212,0.011500641,FALSE
1.121051992,165709600,7.855159793,20.37276775,0.723257212,0.011481938,FALSE
1.100062455,159546100,7.731226114,20.05133927,0.723257212,0.011664041,FALSE
1.063128152,251206900,7.491104791,19.42857206,0.723257212,0.012033823,TRUE
1.075074941,196069300,7.596103719,19.70089227,0.723257212,0.011869281,FALSE
1.077952702,124945100,7.638275999,19.81026828,0.723257212,0.011804454,TRUE
1.043392761,256655000,7.41364617,19.22767907,0.723257212,0.012158161,TRUE
1.074743255,214263000,7.664095539,19.87723261,0.723257212,0.011765112,TRUE
1.065322079,208082700,7.621062589,19.7656244,0.723257212,0.011830829,TRUE
1.052073543,184984800,7.549628661,19.58035678,0.723257212,0.011941553,TRUE
1.022329292,180394200,7.355982396,19.07812506,0.723257212,0.012252406,TRUE
1.029500165,227851400,7.428276994,19.26562488,0.723257212,0.012134479,TRUE
1.008377737,141922900,7.29487594,18.91964227,0.723257212,0.012353885,TRUE
0.983985623,225899800,7.134795249,18.50446463,0.723257212,0.012627875,TRUE
0.97407213,153325900,7.074549463,18.34821403,0.723257212,0.012734165,TRUE
0.964412268,122672200,7.015164923,18.19419712,0.723257212,0.012840701,TRUE
0.963135758,483938700,7.016025593,18.19642931,0.723257212,0.012839144,TRUE
0.95397292,279969200,6.96008316,18.05133969,0.723257212,0.012941123,TRUE
0.998376038,269107300,7.301761304,18.93749982,0.723257212,0.012342366,TRUE
0.985022508,309579900,6.432589769,10.23199049,0.733256145,0.022797,TRUE
1.005535938,211815100,6.575365305,10.45909621,0.733256145,0.022309091,TRUE
0.997534573,208685400,6.528540919,10.38461506,0.733256145,0.022466787,TRUE
1.001422403,199276700,6.560780853,10.43589747,0.733256145,0.02235797,TRUE
1.081849912,837324600,7.105785638,11.30280861,0.733256145,0.02066592,TRUE
1.129711853,738220000,7.445837393,11.84371149,0.733256145,0.019734077,FALSE
1.111750703,360063200,7.353724392,11.69719207,0.733256145,0.019978093,FALSE
1.094449818,328172600,7.263146138,11.55311389,0.733256145,0.020224,FALSE
1.118988451,311019100,7.45351369,11.85592179,0.733256145,0.019714011,FALSE
1.090243915,411565000,7.288476893,11.59340622,0.733256145,0.020154623,FALSE
1.020363769,591151400,6.837121394,10.87545819,0.733256145,0.021466781,TRUE
1.011467903,341118400,6.793367526,10.80586116,0.733256145,0.021603122,TRUE
0.990321536,363506500,6.662105411,10.59706924,0.733256145,0.022022739,TRUE
0.976727208,301856100,6.578435824,10.46398032,0.733256145,0.022298827,TRUE
0.987167972,231953400,6.655197256,10.5860808,0.733256145,0.022045275,TRUE
0.981393885,226493400,6.620654432,10.5311353,0.733256145,0.022158657,TRUE
0.970995218,246718500,6.553872186,10.42490821,0.733256145,0.0223812,TRUE
0.977010551,225416100,6.596858424,10.49328421,0.733256145,0.022237445,TRUE
0.97245527,144492600,6.566921891,10.4456657,0.733256145,0.022337363,TRUE
0.974129265,214017300,6.580738713,10.46764341,0.733256145,0.022291135,TRUE
0.963070515,166085500,6.50474491,10.34676397,0.733256145,0.022547785,TRUE
0.963425055,155382500,6.50551254,10.347985,0.733256145,0.022545163,TRUE
0.95476631,144713100,6.443336072,10.24908408,0.733256145,0.022759535,TRUE
0.95812484,216098400,6.459455783,10.27472488,0.733256145,0.022703567,TRUE
0.98182683,266706300,6.612978648,10.51892582,0.733256145,0.02218401,TRUE
0.983390347,169757700,6.615281537,10.52258891,0.733256145,0.022176397,TRUE
0.951546256,215135200,6.39190642,10.16727757,0.733256145,0.02293996,TRUE
0.971482724,181017900,6.515491726,10.36385838,0.733256145,0.022511132,TRUE
0.971000698,145246500,6.501674904,10.34188067,0.733256145,0.022558277,TRUE
0.979307146,126995400,6.547731661,10.41514079,0.733256145,0.022401887,TRUE
0.97964825,90915300,6.540822994,10.40415153,0.733256145,0.022425208,TRUE
0.976692013,99967000,6.511653578,10.35775323,0.733256145,0.022524209,TRUE
0.990235935,154425600,6.593787905,10.48840009,0.733256145,0.022247652,TRUE
1.028426999,288828400,6.847100068,10.89133075,0.733256145,0.021435928,TRUE
1.031413688,209556200,6.870896076,10.92918184,0.733256145,0.021362708,TRUE
1.026152102,129473400,6.837121394,10.87545819,0.733256145,0.021466781,TRUE
1.019756887,153962200,6.794135156,10.80708218,0.733256145,0.021600715,TRUE
0.967481624,286453300,6.442568443,10.24786305,0.733256145,0.022762207,TRUE
0.976319555,229868800,6.494766237,10.33089141,0.733256145,0.022581925,TRUE
1.004935834,353882200,6.682831412,10.63003703,0.733256145,0.021955402,TRUE
0.986415834,215000100,6.556175075,10.42857129,0.733256145,0.022373451,TRUE
0.996729908,209724900,6.62602784,10.5396825,0.733256145,0.022140943,TRUE
1.017880747,180796700,6.769571518,10.76801007,0.733256145,0.021678002,TRUE
1.011764684,156571100,6.733493435,10.71062251,0.733256145,0.021792526,TRUE
1.013801501,127752800,6.754986554,10.74481051,0.733256145,0.021724154,TRUE
1.012110317,112959000,6.752683665,10.74114742,0.733256145,0.02173146,TRUE
1.031984998,182352100,6.898530232,10.97313808,0.733256145,0.021278303,TRUE
1.013503449,216972700,6.785691229,10.79365086,0.733256145,0.021627221,TRUE
1.029691701,199146500,6.908508906,10.98901064,0.733256145,0.021247989,TRUE
1.02366417,139874700,6.875501854,10.93650802,0.733256145,0.021348594,TRUE
1.022539481,142926000,6.877037113,10.93895007,0.733256145,0.021343893,TRUE
1.038819247,178240300,6.995249524,11.12698449,0.733256145,0.020988069,TRUE
1.041282476,122229100,7.022115538,11.16971888,0.733256145,0.02090885,TRUE
1.066447616,171724000,7.205574936,11.46153833,0.733256145,0.020383469,TRUE
1.067133085,140373100,7.212483603,11.47252759,0.733256145,0.0203642,TRUE
1.062976078,112721000,7.178708409,11.41880313,0.733256145,0.020458752,TRUE
1.089447168,216246800,7.357562028,11.7032964,0.733256145,0.019967806,TRUE
1.084807267,233013200,7.327625495,11.65567789,0.733256145,0.020048332,TRUE
1.060509531,235584300,7.15721529,11.38461512,0.733256145,0.020519379,TRUE
1.06660147,181430900,7.196363892,11.4468868,0.733256145,0.020409217,TRUE
1.056121859,150139500,7.131884022,11.34432198,0.733256145,0.020591296,TRUE
1.063288676,125498100,6.606507043,15.03210282,0.526058233,0.007827532,TRUE
1.071064265,145983600,6.66646996,15.16853933,0.526058233,0.007756566,TRUE
1.066385843,119196000,6.650244788,15.13162141,0.526058233,0.007775641,TRUE
1.069093592,88879000,6.679167817,15.19743137,0.526058233,0.007741703,TRUE
1.055698979,103335400,6.606507043,15.03210282,0.526058233,0.007827532,TRUE
1.060342201,88116700,6.648833863,15.12841107,0.526058233,0.007777304,TRUE
1.040110391,137254600,6.53172988,14.86195875,0.526058233,0.007917872,TRUE
1.034074319,164168900,6.503511843,14.79775289,0.526058233,0.007952507,TRUE
1.011178571,179985400,6.365949912,14.48475163,0.526058233,0.008125784,TRUE
1.022979305,152258400,6.44989809,14.67576295,0.526058233,0.008019154,TRUE
1.0096303,187980100,6.373709531,14.50240746,0.526058233,0.008115809,TRUE
1.008732672,116011000,6.377236844,14.51043333,0.526058233,0.008111283,TRUE
1.005908225,106478400,6.3680663,14.48956715,0.526058233,0.008123061,TRUE
1.012620737,130694900,6.417447277,14.60192605,0.526058233,0.008060039,TRUE
1.03919857,195072500,6.596630565,15.0096304,0.526058233,0.007839346,TRUE
1.033906888,263813200,6.577583543,14.96629179,0.526058233,0.00786223,TRUE
1.054854647,296786000,6.726432876,15.30497583,0.526058233,0.007686875,TRUE
1.090054075,434444500,6.972633709,15.86516841,0.526058233,0.007413391,TRUE
1.098422692,174850900,7.048821797,16.03852283,0.526058233,0.00733266,TRUE
1.093595576,154127400,7.040356715,16.01926182,0.526058233,0.007341543,TRUE
1.086493493,133130900,7.017076917,15.96629218,0.526058233,0.007366083,TRUE
1.093082422,126286300,7.081978073,16.1139649,0.526058233,0.007298073,TRUE
1.090531508,144019400,7.082683536,16.11557007,0.526058233,0.007297341,TRUE
1.092303464,95496800,7.111606564,16.18138003,0.526058233,0.007267441,TRUE
1.122389267,215389300,7.331000756,16.68057817,0.526058233,0.007048377,TRUE
1.13065977,195999300,7.41142162,16.86356362,0.526058233,0.006971349,TRUE
1.144592666,179439400,7.539813006,17.15569871,0.526058233,0.006851804,TRUE
1.143949664,299314400,7.572263349,17.22953453,0.526058233,0.006822235,TRUE
1.153539319,163424100,7.671025773,17.45425342,0.526058233,0.006733794,TRUE
1.154251285,162986600,7.714763518,17.55377202,0.526058233,0.006695356,TRUE
1.129774882,238628600,7.584961207,17.25842658,0.526058233,0.006810735,TRUE
1.123362681,281691900,7.572263349,17.22953453,0.526058233,0.006822235,TRUE
1.140156787,183822800,7.72040722,17.5666134,0.526058233,0.006690428,TRUE
1.14096439,155336300,7.761323115,17.6597113,0.526058233,0.006654917,TRUE
1.155536104,159973100,7.899590508,17.97431774,0.526058233,0.006537654,TRUE
1.165938206,143102400,8.009639864,18.22471833,0.526058233,0.006447236,TRUE
1.153461753,227843700,7.96378573,18.12038422,0.526058233,0.006484604,TRUE
1.126221423,221840500,7.808587703,17.76725469,0.526058233,0.006614362,TRUE
1.150402847,158239900,8.015283566,18.23755972,0.526058233,0.006442666,TRUE
1.152018028,161423500,8.066781401,18.35473521,0.526058233,0.006401266,TRUE
1.189920344,369611200,8.378588381,19.06420461,0.526058233,0.00616154,TRUE
1.206980321,324266600,8.549306588,19.45264795,0.526058233,0.00603774,TRUE
1.173459984,221315500,8.352487203,19.00481535,0.526058233,0.006180916,TRUE
1.196010477,221668300,8.559183065,19.47512037,0.526058233,0.00603073,TRUE
1.202309982,230196400,8.653713184,19.69020929,0.526058233,0.00596445,TRUE
1.205251478,278060300,8.722141182,19.8459068,0.526058233,0.005917373,TRUE
1.202734448,478769900,8.752475137,19.91492711,0.526058233,0.005896741,TRUE
1.199538317,310420600,8.78210457,19.98234438,0.526058233,0.005876726,TRUE
1.15223411,468564600,8.478762201,19.29213492,0.526058233,0.006088289,TRUE
1.148009104,356641600,8.492165992,19.32263321,0.526058233,0.006078619,TRUE
1.115469672,430338300,8.288997443,18.86035405,0.526058233,0.006228562,TRUE
1.122169482,243316500,8.377177456,19.06099427,0.526058233,0.006162584,TRUE
1.133089551,202804700,8.500630603,19.34189314,0.526058233,0.006072529,TRUE
1.169561721,227651200,8.82443139,20.07865263,0.526058233,0.005848369,TRUE
1.149739481,235756500,8.723552108,19.84911715,0.526058233,0.00591641,TRUE
1.124413557,224378000,8.574703245,19.51043418,0.526058233,0.006019747,TRUE
1.139551402,216761300,8.740483213,19.88764131,0.526058233,0.00590488,TRUE
1.124898468,157969000,8.676992511,19.74317786,0.526058233,0.00594835,TRUE
1.112331446,241350900,8.630432915,19.63723858,0.526058233,0.005980637,TRUE
1.082319626,336251300,8.440668157,19.20545771,0.526058233,0.006115938,TRUE
1.096326327,243674200,8.598688035,19.56500793,0.526058233,0.006002853,TRUE
1.078512375,209535900,8.504863379,19.35152418,0.526058233,0.006069488,TRUE
1.085581647,284460400,8.609269975,19.58908553,0.526058233,0.005995429,TRUE
1.072861873,248715600,7.867253114,18.42857117,0.614965682,0.008857391,TRUE
1.118489335,290620400,8.25068937,19.32674773,0.614965682,0.008449904,TRUE
1.159508095,363262900,8.612714996,20.17477117,0.614965682,0.00809815,TRUE
1.148166386,218673700,8.583519548,20.10638257,0.614965682,0.008125428,TRUE
1.12492129,248955000,8.455708041,19.80699174,0.614965682,0.00824704,TRUE
1.135996885,313751900,8.586763583,20.11398153,0.614965682,0.008122388,TRUE
1.130018247,205443000,8.589358811,20.1200607,0.614965682,0.008119958,TRUE
1.13763836,176152200,8.698355783,20.3753796,0.614965682,0.008019181,TRUE
1.161335707,226901500,8.935813936,20.93161116,0.614965682,0.007808064,TRUE
1.157099,234028200,8.959818927,20.98784142,0.614965682,0.007787339,TRUE
1.156502021,177489900,9.012371425,21.11094252,0.614965682,0.007742349,TRUE
1.143413431,189214200,8.961116541,20.99088101,0.614965682,0.007786222,TRUE
1.152310799,183222900,9.083089652,21.27659574,0.614965682,0.007682621,TRUE
1.176038482,291943400,9.326387068,21.84650543,0.614965682,0.007483992,TRUE
1.168676581,259122500,9.323143033,21.83890647,0.614965682,0.007486573,TRUE
1.092380655,448823200,8.751557088,20.50000049,0.614965682,0.007970895,TRUE
1.106573204,374045700,8.905320874,20.86018299,0.614965682,0.00783455,TRUE
1.169776219,546657300,9.472365171,22.18845043,0.614965682,0.007369669,TRUE
1.145846236,290274600,9.332874271,21.86170132,0.614965682,0.007478836,TRUE
1.120857361,276747100,9.175867316,21.49392189,0.614965682,0.007605646,TRUE
1.040634983,440598200,8.548484838,20.02431585,0.614965682,0.008158405,TRUE
1.062361446,437539200,8.758693965,20.51671819,0.614965682,0.007964461,TRUE
1.070221051,213161200,8.855363604,20.74316106,0.614965682,0.007878334,TRUE
1.030773898,169796900,8.554324101,20.03799398,0.614965682,0.00815289,TRUE
1.053309516,231292600,8.774913273,20.55471096,0.614965682,0.00794988,TRUE
1.048101076,237484100,8.760640385,20.52127757,0.614965682,0.007962709,TRUE
1.037018778,202024200,8.694462941,20.36626085,0.614965682,0.008022737,TRUE
0.976900316,281348900,8.200083293,19.20820601,0.614965682,0.008501524,TRUE
0.965588014,352687300,8.109901723,18.99696107,0.614965682,0.008595092,TRUE
0.985709947,188227900,8.290914536,19.42097278,0.614965682,0.008409319,TRUE
0.956308759,184751700,8.046968313,18.84954331,0.614965682,0.008661618,TRUE
0.924860258,248213000,7.779017099,18.22188357,0.614965682,0.008956786,TRUE
0.903795363,466672500,7.594111444,17.7887531,0.614965682,0.009172487,TRUE
0.942772513,298765600,7.919156805,18.55015247,0.614965682,0.008799947,TRUE
0.944339399,200829300,7.929536851,18.57446711,0.614965682,0.008788548,TRUE
0.984553659,325761800,8.276640782,19.38753737,0.614965682,0.008423676,TRUE
1.020768193,265441400,8.597144495,20.1382982,0.614965682,0.008112675,TRUE
1.007568844,216709500,8.503718024,19.91945226,0.614965682,0.008200934,TRUE
1.037446206,227958500,8.778157307,20.56230991,0.614965682,0.007946969,TRUE
1.012235585,176859900,8.580275513,20.09878361,0.614965682,0.00812847,TRUE
0.970417684,294841400,8.227981992,19.27355705,0.614965682,0.008472989,TRUE
1.024337162,291715200,8.69900459,20.37689939,0.614965682,0.008018588,TRUE
1.038582639,358895600,8.839792237,20.70668606,0.614965682,0.007892081,TRUE
1.053240079,219221800,8.984473592,21.04559351,0.614965682,0.007766167,TRUE
1.092922704,329210700,9.352987287,21.90881486,0.614965682,0.007462897,TRUE
1.034558974,582055600,8.872881392,20.78419543,0.614965682,0.007862925,TRUE
1.01895267,475315400,8.759342772,20.51823799,0.614965682,0.007963877,TRUE
0.993018639,357644000,8.549133645,20.02583565,0.614965682,0.008157792,TRUE
1.02774486,371959700,8.869637357,20.77659648,0.614965682,0.007865774,TRUE
1.016517592,242971400,8.79048464,20.59118596,0.614965682,0.00793593,TRUE
1.024324773,255692500,8.878719789,20.79787153,0.614965682,0.007857803,TRUE
1.025404949,164040800,8.901428033,20.85106424,0.614965682,0.007837944,TRUE
1.036498852,151830000,9.005883356,21.0957446,0.614965682,0.007747875,TRUE
1.032569878,198342900,8.979931943,21.03495496,0.614965682,0.007770058,TRUE
1.049636471,266022400,9.142778161,21.41641252,0.614965682,0.007632921,TRUE
1.047205745,256720100,9.133046923,21.39361767,0.614965682,0.00764098,TRUE
1.042555167,172960200,9.103201802,21.32370726,0.614965682,0.007665802,TRUE
1.069485796,284720100,9.35233848,21.90729506,0.614965682,0.00746341,TRUE
1.098407815,263040400,9.620289694,22.5349548,0.614965682,0.007257331,TRUE
1.132175838,298137700,9.938197312,23.27963444,0.614965682,0.007027125,TRUE
1.126836805,243817000,9.911597093,23.21732501,0.614965682,0.007045825,TRUE
1.136850269,164549700,10.0238381,23.48024287,0.614965682,0.006967585,TRUE
1.127037149,153775300,9.957012715,23.32370839,0.614965682,0.007013957,TRUE
1.145994444,209267100,9.419348099,21.47527475,0.744219653,0.010777407,TRUE
1.158954893,198017400,9.546473443,21.76510921,0.744219653,0.010635388,TRUE
1.151199943,173129600,9.514541481,21.69230718,0.744219653,0.010670708,TRUE
1.135810139,164239600,9.413323048,21.46153817,0.744219653,0.010784232,TRUE
1.171054446,235867800,9.727220931,22.17719738,0.744219653,0.010439789,TRUE
1.21367503,208982200,10.11643033,23.06456016,0.744219653,0.010042097,TRUE
1.208695447,276071600,10.11341781,23.05769187,0.744219653,0.010045059,TRUE
1.194962514,166897500,10.04895138,22.91071415,0.744219653,0.010108861,TRUE
1.157775158,410998000,9.774215519,22.28434086,0.744219653,0.010390106,TRUE
1.188383451,247044000,10.07666581,22.97390057,0.744219653,0.010081333,TRUE
1.180571296,269482500,10.06039897,22.93681365,0.744219653,0.010097472,TRUE
1.193161568,266957600,10.21704626,23.29395551,0.744219653,0.009944169,TRUE
1.209048109,281903300,10.40803633,23.72939587,0.744219653,0.009763439,TRUE
1.207621914,205919000,10.45322341,23.83241837,0.744219653,0.009721636,FALSE
1.178957814,322945000,10.26765588,23.40934093,0.744219653,0.00989563,FALSE
1.198032682,412374900,10.50503723,23.95054927,0.744219653,0.009674142,FALSE
1.268932439,448791000,11.21597708,25.57142881,0.744219653,0.009066388,FALSE
1.256759296,322120400,11.20211947,25.53983468,0.744219653,0.009077504,FALSE
1.225053919,243400500,11.01233521,25.10714348,0.744219653,0.009232527,FALSE
1.226797424,176719200,11.12801296,25.37087844,0.744219653,0.009137413,FALSE
1.219179663,135138500,11.15151065,25.42445109,0.744219653,0.009118332,FALSE
1.221337716,234853500,11.2665859,25.6868124,0.744219653,0.009026023,FALSE
1.230577639,208327700,11.44432086,26.09203229,0.744219653,0.008887068,FALSE
1.205735379,201259100,11.29309612,25.74725334,0.744219653,0.009005022,FALSE
1.19973435,250528600,11.31900303,25.8063188,0.744219653,0.008984593,FALSE
1.181265742,201044200,11.21718209,25.57417613,0.744219653,0.009065423,FALSE
1.207734927,238681800,11.55517937,26.34477982,0.744219653,0.008802543,FALSE
1.164440532,248581900,11.22441215,25.59066002,0.744219653,0.009059636,FALSE
1.091103761,472594500,10.57191368,24.10302162,0.744219653,0.009613522,FALSE
1.024589696,381595200,9.963398077,22.71566024,0.744219653,0.010194795,FALSE
0.950856703,442266300,9.263905018,21.12087837,0.744219653,0.010956302,FALSE
1.047694929,434861700,10.23994145,23.34615451,0.744219653,0.009922151,FALSE
1.02027026,362292000,10.00798184,22.81730725,0.744219653,0.010149831,FALSE
1.005535008,371852600,9.898930843,22.56868069,0.744219653,0.010260521,FALSE
1.014029079,345873500,10.02485198,22.85576967,0.744219653,0.010132921,FALSE
0.995852595,288607200,9.877843971,22.5206045,0.744219653,0.010282203,FALSE
1.021476143,385910700,10.173065,23.19368216,0.744219653,0.009986739,FALSE
1.015233918,304452400,10.14956731,23.1401095,0.744219653,0.010009633,FALSE
1.029534455,116439400,10.33513483,23.56318694,0.744219653,0.009831644,FALSE
1.031360419,326438700,10.39538373,23.70054905,0.744219653,0.009775208,FALSE
1.040401926,329257600,10.53214915,24.01236204,0.744219653,0.009649474,FALSE
1.06760596,287728000,10.85809714,24.75549441,0.744219653,0.009362469,FALSE
1.086116053,262731700,11.10331105,25.3145603,0.744219653,0.009157559,FALSE
1.068637499,296950500,10.97859573,25.03022047,0.744219653,0.009260642,FALSE
1.044679502,240367400,10.77615806,24.56868062,0.744219653,0.009433,FALSE
1.046374287,193449900,10.83339523,24.69917627,0.744219653,0.00938362,FALSE
1.075440875,223100500,11.17621255,25.48076923,0.744219653,0.009098358,FALSE
1.096512723,224952700,11.44432086,26.09203229,0.744219653,0.008887068,FALSE
1.116493426,266516600,11.70640492,26.6895606,0.744219653,0.0086898,FALSE
1.110775567,180594400,11.70098237,26.67719768,0.744219653,0.008693793,FALSE
1.074388943,277731300,11.35937006,25.89835204,0.744219653,0.008952946,FALSE
1.083606815,306415200,11.49914801,26.21703331,0.744219653,0.008845063,FALSE
1.084936436,216154400,11.55758939,26.35027445,0.744219653,0.008800724,FALSE
1.072648754,168578200,11.47083108,26.15247323,0.744219653,0.008866708,FALSE
1.036221688,256173400,11.10993861,25.32967054,0.744219653,0.009152145,FALSE
1.026503491,305650800,11.0243845,25.1346148,0.744219653,0.009222527,FALSE
1.025533034,206869600,11.03281957,25.15384601,0.744219653,0.00921554,FALSE
1.046045906,193514300,11.2792385,25.71565921,0.744219653,0.009015988,FALSE
1.079660258,248490200,11.68290802,26.63598978,0.744219653,0.008707128,FALSE
1.103011739,120050700,11.97752575,27.30769194,0.744219653,0.008494739,FALSE
1.099941841,175933100,11.98656332,27.32829681,0.744219653,0.008488387,FALSE
1.094332996,198881900,11.96366893,27.27609965,0.744219653,0.008504496,FALSE
1.097999578,174911800,12.03958216,27.44917503,0.744219653,0.008451317,FALSE
1.08545191,134833300,10.35989573,15.63378013,0.787610093,0.01438589,FALSE
1.064847254,269794700,10.19043894,15.37805842,0.787610093,0.014619555,FALSE
1.062949201,210516600,10.19514618,15.38516197,0.787610093,0.014612962,FALSE
0.982463507,363958000,9.41689839,14.21073366,0.787610093,0.015790327,FALSE
0.970190793,518048300,9.290851501,14.02052042,0.787610093,0.015999104,FALSE
0.936470879,380954000,8.956644467,13.5161795,0.787610093,0.016580363,FALSE
0.981607683,453470500,9.382902286,14.15943125,0.787610093,0.015846098,FALSE
0.974811099,370743800,9.310726555,14.05051321,0.787610093,0.015965818,FALSE
0.947109098,308071400,9.031959063,13.6298343,0.787610093,0.016445718,FALSE
0.981712228,275112600,9.350475964,14.11049774,0.787610093,0.015899662,FALSE
0.930107654,585819500,8.841058134,13.34175194,0.787610093,0.016791347,FALSE
0.881123382,553461300,8.349423246,12.5998418,0.787610093,0.017752171,FALSE
0.890508756,439464900,8.414800315,12.6985002,0.787610093,0.017618111,FALSE
0.896128782,431085900,8.43938192,12.73559549,0.787610093,0.017568227,FALSE
0.867315824,608688500,8.140217045,12.28413556,0.787610093,0.018195215,FALSE
0.778135038,843242400,7.273580357,10.97632245,0.787610093,0.020293235,TRUE
0.761255502,501466700,7.092093927,10.70244721,0.787610093,0.020795377,TRUE
0.731824832,388684800,6.799727714,10.26124691,0.787610093,0.021658736,TRUE
0.73513113,368711000,6.799727714,10.26124691,0.787610093,0.021658736,TRUE
0.746701644,274995700,6.879749559,10.38200526,0.787610093,0.021415385,TRUE
0.753080834,310762900,6.913221937,10.43251733,0.787610093,0.021315209,TRUE
